,geo,country,period,gdp,inflation,unemployment,unemployment_log,w_avg_tariff,duty_free_import_usd,duty_free_import_usd_log,hh_market_concentration_index,hh_market_concentration_index_log,export_market_penetration_index,export_market_penetration_index_log,exp_perc_of_gdp,imp_perc_of_gdp,trade_bal_perc_of_gdp,fdi_in_perc_of_gdp,fdi_out_perc_of_gdp,workers_num,workers_num_log,f_workers_num,f_workers_num_log,population,population_log,world_trade_growth_percentage,country_trade_growth_percentage
78,DK,Denmark,2005,2.34,1.7,4.841666666666667,1.5772590140698652,3.24,10467008490.0,23.071494098939493,0.07,-2.659260036932778,17.18,2.8437459165561094,47.452125515225,41.9476153409526,5.504510174272397,4.857700582033,6.4160677432106,2536800.0,14.746414002206274,78000.0,11.26446410567173,5411405.0,15.50401932135674,6.13,5.68
79,DK,Denmark,2006,3.91,1.8,3.908333333333333,1.3631110256642334,3.1,12053185010.0,23.21259477814028,0.07,-2.659260036932778,17.38,2.8553201198372458,50.7300470194145,46.6366891837203,4.093357835694199,0.84318706518409,2.82782082808713,2576300.0,14.761864819052814,82400.0,11.319340715897564,5427459.0,15.506981626583528,7.64,5.2
80,DK,Denmark,2007,0.91,1.7,3.75,1.3217558399823195,3.18,12831008990.0,23.27513065550592,0.07,-2.659260036932778,17.8,2.87919845729804,51.4825350512378,48.5853161257883,2.8972189254494936,3.69711411627472,5.42609741361939,2577400.0,14.762291696836428,118100.0,11.679287002185454,5447084.0,15.510590977579747,7.58,5.38
81,DK,Denmark,2008,-0.51,3.6,3.6833333333333336,1.3038181392956525,2.37,19105259260.0,23.673229488022763,0.06,-2.8134107167600364,17.63,2.869601996409779,54.1757974140397,50.6524324898078,3.523364924231899,0.620106753447922,5.30502416628196,2575400.0,14.76151541982182,89800.0,11.40534025429029,5475791.0,15.515847298117192,7.43,6.17
82,DK,Denmark,2009,-4.91,1.0,6.408333333333334,1.857599226723598,2.27,14658564830.0,23.408290631614054,0.06,-2.8134107167600364,17.05,2.8361502037295256,47.1260734604538,42.6289658299793,4.497107630474503,1.17390242059711,1.91797037417461,2494900.0,14.729759206204204,94700.0,11.45846927917417,5511451.0,15.522338485844308,-12.19,-9.8
83,DK,Denmark,2010,1.87,2.2,7.75,2.0476928433652555,3.35,11668146330.0,23.180128430011404,0.06,-2.8134107167600364,16.68,2.8142103969306005,50.5229276395878,43.5770492484191,6.945878391168698,-3.65466908301772,-0.178209650311017,2449500.0,14.711394480060768,92100.0,11.430630222243398,5534738.0,15.526554787864512,9.74,1.09
84,DK,Denmark,2011,1.34,2.7,7.758333333333333,2.048767534495021,2.63,17075426700.0,23.560906231842125,0.06,-2.8134107167600364,16.71,2.8160073426073025,53.8201489280677,47.4256465609762,6.394502367091505,3.94150318758658,3.81478736864609,2442300.0,14.708450776230178,104200.0,11.554067408301403,5560628.0,15.531221609488725,9.25,8.99
85,DK,Denmark,2012,0.23,2.4,7.783333333333332,2.0519846954467966,2.15,17185523600.0,23.567333215215825,0.06,-2.8134107167600364,16.7,2.815408719422709,54.6304940173438,48.610476322948,6.020017694395797,-4.99767032555428,-3.34359639888405,2423200.0,14.700599538695164,118400.0,11.681824001432044,5580516.0,15.5347918032004,-0.02,-4.04
86,DK,Denmark,2013,0.93,0.5,7.375,1.9980959022258835,1.93,19476636050.0,23.69248143287696,0.06,-2.8134107167600364,17.1,2.8390784635086144,54.8288189867113,48.2213220971567,6.6074968895545965,0.198012180552081,2.03977185076858,2426800.0,14.70208407505028,139700.0,11.847252545245054,5602628.0,15.53874633133956,1.18,1.53
87,DK,Denmark,2014,1.62,0.4,6.925,1.9351380520734025,2.67,15653982570.0,23.47399119887501,0.06,-2.8134107167600364,16.93,2.829087196145044,54.6131394364014,47.6507769059402,6.962362530461199,1.86330528301876,2.81013985199704,2448800.0,14.71110866661334,157600.0,11.967815456405916,5627235.0,15.543128760472106,0.23,-0.48
88,DK,Denmark,2015,2.34,0.2,6.266666666666667,1.8352445811677935,2.68,15715739460.0,23.47792856049553,0.06,-2.8134107167600364,16.93,2.829087196145044,55.418174402012,48.6300540046819,6.788120397330097,0.611475183333102,2.39775216249289,2488000.0,14.726989732841208,169800.0,12.042376552859384,5659715.0,15.548884095554705,-6.3,-7.15
89,DK,Denmark,2016,3.25,0.0,5.983333333333333,1.7889778262661782,2.73,13138850580.0,23.29883937129088,0.06,-2.8134107167600364,17.42,2.857618971424357,53.4259805224841,46.7428482622986,6.683132260185502,2.49237426030716,5.74600043436612,2526700.0,14.74242466147556,155000.0,11.951180395901384,5707251.0,15.557248029627578,-1.38,-0.57
90,DK,Denmark,2017,2.82,1.1,5.816666666666666,1.7607273599803264,2.57,13314564060.0,23.312124315158112,0.05,-2.995732273553991,17.55,2.865053949911875,55.0773767829077,47.9020131257278,7.175363657179901,1.08613294747868,2.8435055207613,2560000.0,14.755517816455743,170500.0,12.04649057570571,5748769.0,15.564496302897128,5.56,3.2
91,DK,Denmark,2018,1.99,0.7,5.15,1.6389967146756448,2.42,15077891030.0,23.436495337623985,0.06,-2.8134107167600364,17.31,2.851284369188118,56.5598044910739,50.4151919422829,6.144612548790995,2.45600096718496,1.88391866363314,2600800.0,14.771329647971832,179800.0,12.099600401019655,5781190.0,15.570120101810636,4.83,6.31
92,DK,Denmark,2019,1.49,0.7,5.025,1.6144254539451397,2.44,13833477450.0,23.35035739353297,0.06,-2.8134107167600364,17.04,2.8355635214011694,58.6471822154845,51.5776463887491,7.069535826735397,-1.09718546490012,1.82788904379155,2636900.0,14.785114542735446,184600.0,12.125946601050888,5806081.0,15.57441637455448,-1.73,-0.51
93,DK,Denmark,2020,-2.43,0.3,5.625,1.727220948090484,2.05,14155799810.0,23.373390257622937,0.05,-2.995732273553991,16.78,2.8201877010390604,55.1198016695417,48.6360796351401,6.483722034401602,-0.0743320621366246,2.6724109774443,2617600.0,14.777768425390564,196000.0,12.185869938212656,5822763.0,15.577285449321204,-3.75,-0.15
94,DK,Denmark,2021,6.85,1.9,5.1000000000000005,1.6292405397302805,1.9,23276429010.0,23.87070705500249,0.05,-2.995732273553991,17.12,2.840247370713596,58.7029441323133,52.0092643854006,6.6936797469127,4.29687108194363,8.74521860569518,2660600.0,14.794062219231945,203500.0,12.223421283864786,5840045.0,15.580249060254175,12.59,6.41
95,EE,Estonia,2003,7.6,1.4,10.35,2.336986519711378,0.89,7599457880.0,22.75134275011553,0.09,-2.407945608651872,3.73,1.316408233655724,57.1622882965674,65.6145869380106,-8.452298641443207,10.5149208720017,2.78375876874141,567300.0,13.24864354331466,33200.0,10.41030515490458,1375190.0,14.134102461354765,8.09,10.96
96,EE,Estonia,2004,6.8,3.0,10.083333333333334,2.310883895808741,2.88,2535371330.0,21.653605944524557,0.07,-2.659260036932778,4.13,1.4182774069729414,61.0793356433405,68.8988723961921,-7.819536752851604,8.94863599334533,3.19727077228258,574900.0,13.261951391611383,31100.0,10.344963098167325,1366250.0,14.127580318472884,10.4,15.47
97,EE,Estonia,2005,9.53,4.1,7.975,2.076311648670908,2.82,2500170390.0,21.63962472249805,0.09,-2.407945608651872,4.04,1.396244691973059,65.435020060353,70.5037965242827,-5.068776463929709,21.6743735548716,5.9922991202744,587000.0,13.282780098810234,38700.0,10.563594879017874,1358850.0,14.122149311765543,6.13,9.09
98,EE,Estonia,2006,9.77,4.4,5.941666666666666,1.78198967763225,2.57,4084567420.0,22.13048166491429,0.07,-2.659260036932778,4.19,1.4327007339340465,63.2667645864486,73.3764563602288,-10.1096917737802,10.3282677580747,8.49521205496954,617700.0,13.33375818168399,41700.0,10.638256407786892,1350700.0,14.116133534548856,7.64,5.95
99,EE,Estonia,2007,7.58,6.7,4.6000000000000005,1.5260563034950494,2.89,3963325380.0,22.100349252250638,0.07,-2.659260036932778,4.38,1.4770487243883548,62.5985727746292,71.3890284778055,-8.790455703176299,13.5111961567385,10.6348855567896,621300.0,13.339569336051785,38900.0,10.568749529606537,1342920.0,14.110356905600073,7.58,2.32
100,EE,Estonia,2008,-5.13,10.6,5.516666666666667,1.7077738131549622,2.54,4447899460.0,22.215697790221967,0.08,-2.525728644308256,4.54,1.5129270120532563,66.3922524308488,70.2967987125335,-3.904546281684702,8.12295909046486,5.29889206695762,623200.0,13.342622773538675,105700.0,11.568360171858329,1338440.0,14.10701531463972,7.43,3.21
101,EE,Estonia,2009,-14.63,0.2,13.475,2.600836116795061,2.15,2851460810.0,21.77109726482273,0.07,-2.659260036932778,4.58,1.5216989981260935,60.8643762008331,55.9003714727917,4.964004728041402,9.50590313222057,6.9422987377151,568600.0,13.250932478199037,95100.0,11.46268424853348,1335740.0,14.10499600336115,-12.19,-14.6
102,EE,Estonia,2010,2.44,2.7,16.583333333333332,2.808398174936492,2.06,2845452320.0,21.76898787958521,0.07,-2.659260036932778,4.6,1.5260563034950492,75.0493161875336,68.6289078910852,6.4204082964484,13.2776301644786,6.35861131106846,545200.0,13.208907978804517,83300.0,11.330203828154934,1333290.0,14.103160129887918,9.74,16.21
103,EE,Estonia,2011,7.26,5.1,12.35,2.513656063073986,1.91,5042466830.0,22.34116124968474,0.08,-2.525728644308256,4.97,1.603419840108537,86.6037914150865,80.7881884166076,5.815602998478909,4.82100708113248,-5.90699429516072,576800.0,13.265250864952876,85200.0,11.352756712817406,1329660.0,14.100433828418948,9.25,22.09
104,EE,Estonia,2012,3.23,4.2,9.908333333333331,2.293376153908736,1.68,5532958570.0,22.43398851303388,0.07,-2.659260036932778,5.18,1.6448050562713916,86.2077922686801,84.5521341507317,1.6556581179483914,7.76458523010248,5.56695059197134,585800.0,13.28073371337577,86900.0,11.372513311253485,1325217.0,14.097086777577935,-0.02,-6.6
105,EE,Estonia,2013,1.46,3.2,8.491666666666667,2.1390852904406787,1.98,4613468330.0,22.25224576032293,0.08,-2.525728644308256,5.48,1.7011051009599245,84.5681702038371,81.8846643269787,2.683505876858405,4.37152766625212,3.38926883861212,592500.0,13.292106151991424,87700.0,11.381677178360274,1320174.0,14.09327410405712,1.18,2.15
106,EE,Estonia,2014,3.01,0.5,7.316666666666666,1.9901548508530704,2.85,2656505720.0,21.700277457062064,0.07,-2.659260036932778,5.62,1.7263316639055997,81.8654328816924,78.3760418502864,3.489391031406001,6.689355477049,4.26483356407369,595300.0,13.29682075914148,83800.0,11.336188286470174,1315819.0,14.08996984341426,0.23,8.02
107,EE,Estonia,2015,1.85,0.1,6.391666666666667,1.8549950585852104,2.87,2722260160.0,21.72472831339029,0.07,-2.659260036932778,5.72,1.7439688053917064,77.4354984416443,73.5016912601311,3.9338071815132025,-3.12556273605922,-2.51244798775592,600000.0,13.304684934198283,83300.0,11.330203828154934,1314870.0,14.089248359391508,-6.3,-13.18
108,EE,Estonia,2016,3.16,0.8,6.833333333333333,1.9218125974762528,2.71,2412564750.0,21.60395623019548,0.07,-2.659260036932778,6.07,1.803358605071407,77.00753773581,73.4011590079231,3.6063787278869057,3.8456728374778,1.51636917081315,600400.0,13.305351378741443,84800.0,11.348050821779994,1315944.0,14.090064836770498,-1.38,4.5
109,EE,Estonia,2017,5.79,3.7,5.808333333333334,1.759293667978478,2.73,2541093490.0,21.655860333208945,0.06,-2.8134107167600364,6.37,1.851599469584072,75.8098540993405,71.7538682971034,4.055985802237103,6.44685216619255,2.41630963445802,611100.0,13.323015890883006,87600.0,11.380536276924484,1315635.0,14.089829996774116,5.56,1.35
110,EE,Estonia,2018,3.78,3.4,5.391666666666667,1.6848545517188545,2.51,3017720220.0,21.82776748921747,0.06,-2.8134107167600364,6.46,1.8656293177945105,74.3238978479862,71.59639823515,2.7274996128361977,4.02406402395405,-0.740504815871433,614700.0,13.3288896228951,87700.0,11.381677178360274,1319133.0,14.092485260581174,4.83,4.69
111,EE,Estonia,2019,4.03,2.3,4.483333333333333,1.5003668173797384,2.6,2885564870.0,21.78298651323497,0.06,-2.8134107167600364,6.57,1.8825138324965192,73.884686414146,69.8698438396202,4.014842574525801,9.88054169066631,6.05120677540634,619100.0,13.336022089507324,88800.0,11.39414192898026,1324820.0,14.096787159117538,-1.73,-1.5
112,EE,Estonia,2020,-0.97,-0.6,6.883333333333333,1.929103030738932,2.22,3132824540.0,21.865200843518,0.06,-2.8134107167600364,6.8,1.916922612182061,69.2738629866934,69.1924757132555,0.0813872734378975,11.9805354004922,1.19806933042682,605600.0,13.313974981105376,86100.0,11.36326469041582,1328976.0,14.099919278841575,-3.75,-1.22
113,EE,Estonia,2021,7.25,4.5,6.208333333333333,1.8258924755975132,2.0,4894732900.0,22.31142554555656,0.06,-2.8134107167600364,7.13,1.9643112344262048,78.2966516714484,78.6613974730984,-0.3647458016500025,20.2747237095125,17.6804312400344,610800.0,13.322524852326614,84200.0,11.340950200230418,1330068.0,14.100740626710502,12.59,13.51
114,FI,Finland,2003,2.0,1.3,9.008333333333333,2.1981500748571623,2.14,11268500600.0,23.145277112668765,0.05,-2.995732273553991,10.91,2.3896797998449792,37.3208390170611,30.7349636570916,6.585875359969496,3.47526038641381,0.121609377677465,2297600.0,14.647375657836042,32200.000000000004,10.3797217315325,5206295.0,15.46537902831732,8.09,7.6
115,FI,Finland,2004,3.99,0.1,8.825000000000001,2.1775886028193607,1.62,15636966050.0,23.47290356667286,0.05,-2.995732273553991,11.05,2.402430427963762,38.6153768628983,32.3448267173938,6.270550145504501,3.43179887742407,1.39719365858794,2287900.0,14.64314492423297,28200.0,10.247077256926206,5219732.0,15.467956617544658,10.4,9.68
116,FI,Finland,2005,2.78,0.8,8.4,2.128231705849268,1.97,16634026930.0,23.534716249364784,0.04,-3.218875824868201,11.1,2.4069451083182885,40.2733670538658,36.3058407767462,3.967526277119596,5.30433190858078,5.1121897390783,2310300.0,14.65288794419545,29900.0,10.305613759378778,5236611.0,15.471185091335329,6.13,6.43
117,FI,Finland,2006,4.03,1.3,7.716666666666666,2.043382491864133,1.72,22683075640.0,23.844884916841004,0.04,-3.218875824868201,11.25,2.4203681286504293,43.0742002463895,38.909292815954,4.164907430435505,2.13678262162868,0.829488056584077,2344300.0,14.66749740783761,34100.0,10.437052663271608,5255580.0,15.474800927277917,7.64,7.11
118,FI,Finland,2007,5.3,1.6,6.866666666666667,1.9266787871274256,1.68,25683714860.0,23.969122964963294,0.04,-3.218875824868201,11.62,2.4527277514237653,43.8259066028053,39.0314958946288,4.7944107081765,8.57302514110282,6.44341520855146,2378800.0,14.682106716814577,38900.0,10.568749529606537,5276955.0,15.47885978477896,7.58,7.06
119,FI,Finland,2008,0.78,3.9,6.366666666666667,1.8510760463844744,1.21,33001371190.0,24.219814948761783,0.04,-3.218875824868201,11.79,2.4672517145492794,44.9000077214115,41.2843281085116,3.615679612899896,6.79228430535503,10.5552563557172,2417600.0,14.698285870500612,45000.0,10.714417768752456,5300484.0,15.48330869510758,7.43,4.36
120,FI,Finland,2009,-8.07,1.6,8.366666666666667,2.1242555574696285,1.43,18969444910.0,23.666095358999737,0.04,-3.218875824868201,11.42,2.435366204227864,36.0809256824047,34.0423775908268,2.038548091577894,-3.48162112393045,-1.54055739092542,2354900.0,14.672008821686072,45100.0,10.71663752549077,5326314.0,15.488169999682762,-12.19,-17.41
121,FI,Finland,2010,3.19,1.7,8.541666666666666,2.1449561487904627,1.62,21883603480.0,23.80900349381001,0.04,-3.218875824868201,11.32,2.4265710727750367,38.4143975593033,37.0500098329462,1.3643877263571014,4.89968635862389,6.00865875617788,2344600.0,14.667625369619865,45700.0,10.729853576882295,5351427.0,15.492873812278305,9.74,2.63
122,FI,Finland,2011,2.55,3.3,7.966666666666666,2.075266170269355,1.06,26025559720.0,23.98234495822866,0.04,-3.218875824868201,11.46,2.438862711286593,38.900392933262,39.6791886786735,-0.7787957454115002,-2.179936953365,-1.28838069494169,2360500.0,14.674384018968478,50900.0,10.837618202538614,5375276.0,15.497320479496905,9.25,7.67
123,FI,Finland,2012,-1.4,3.2,7.808333333333334,2.055191539456376,1.18,30286573090.0,24.13397031890635,0.04,-3.218875824868201,11.39,2.432735777459091,38.8082790730065,40.3622218795545,-1.553942806547994,1.90912917463228,3.24251960661238,2360400.0,14.67434165416515,56000.0,10.933106969717286,5401267.0,15.502144113642906,-0.02,-4.62
124,FI,Finland,2013,-0.9,2.2,8.299999999999999,2.116255514802552,1.33,27836793740.0,24.0496244983953,0.04,-3.218875824868201,11.59,2.4501426573516603,38.0176291228019,39.0762574576279,-1.0586283348259968,-1.81391357891476,-2.63790057040646,2333300.0,14.66279413253515,64200.0,11.069758489678051,5426674.0,15.506836981220998,1.18,0.7
125,FI,Finland,2014,-0.36,1.2,8.75,2.169053700369523,1.76,21122854150.0,23.77362142633196,0.05,-2.995732273553991,11.58,2.449279472144849,36.4814376235518,37.6312851322155,-1.1498475086637043,6.37721739347512,0.152260508104869,2316800.0,14.655697481173537,71300.0,11.174651606402389,5451270.0,15.511359167015666,0.23,0.32
126,FI,Finland,2015,0.54,-0.2,9.458333333333334,2.246896187133457,1.77,21163507290.0,23.77554418114652,0.05,-2.995732273553991,11.3,2.424802725718295,35.4069588665232,35.9755895640656,-0.5686306975424031,7.4552555059125,-0.32236958245447,2303200.0,14.649810018280103,73100.0,11.199583645737867,5471753.0,15.515109598376844,-6.3,-8.3
127,FI,Finland,2016,2.81,0.4,8.916666666666666,2.187922184673906,1.98,13933277650.0,23.35754589138954,0.05,-2.995732273553991,11.68,2.457877977400081,34.8104524683015,36.0880478856922,-1.2775954173906996,2.1281913787807,8.5616698397693,2313700.0,14.654358532695774,73900.0,11.210468106936291,5487308.0,15.51794834714297,-1.38,-1.46
128,FI,Finland,2017,3.19,0.8,8.766666666666667,2.1709566505156093,1.58,17098170000.0,23.56223727718438,0.05,-2.995732273553991,11.82,2.469793011977952,37.5495468424797,37.5035903509043,0.0459564915754029,6.70809995996687,5.35255032215081,2334100.0,14.66313693581228,77100.0,11.25285855955142,5503297.0,15.52085792514705,5.56,7.0
129,FI,Finland,2018,1.14,1.2,7.433333333333334,2.0059743897979634,1.46,19878630810.0,23.712911163066583,0.05,-2.995732273553991,11.64,2.454447442303292,38.4687872116233,39.7233811069896,-1.2545938953662985,-3.83438230194276,1.14332669963893,2392300.0,14.687765804248672,78500.0,11.2708539037705,5513130.0,15.52264307792141,4.83,5.17
130,FI,Finland,2019,1.22,1.1,6.741666666666667,1.9083071742764457,1.58,17816493560.0,23.603390469705896,0.05,-2.995732273553991,11.67,2.4570214462984645,39.8806794019795,39.7247538126725,0.1559255893069959,5.81407868801805,2.62302501022761,2410800.0,14.695469200591026,86200.0,11.364425456651784,5517919.0,15.52351135442002,-1.73,-2.37
131,FI,Finland,2020,-2.35,0.4,7.725,2.044461822783809,1.45,15654935710.0,23.47405208504117,0.05,-2.995732273553991,11.66,2.4561641809223462,35.7875633302246,35.7111049496299,0.0764583805947012,-0.914938441590278,1.82464289212254,2380700.0,14.6829051200506,89700.0,11.404226048046889,5525292.0,15.524846654650275,-3.75,-5.55
132,FI,Finland,2021,2.84,2.1,7.675,2.037968293473261,1.35,22555786300.0,23.839257468648917,0.04,-3.218875824868201,11.9,2.476538400117484,39.4775476334855,39.4440366386876,0.0335109947979006,7.98565320892034,6.51375470493464,2388200.0,14.686050502081422,126800.0,11.750366320985265,5533793.0,15.526384033497507,12.59,10.6
133,FR,France,2003,0.82,2.2,8.516666666666667,2.142025027981604,2.08,81723499710.0,25.126607431602924,0.06,-2.8134107167600364,37.76,3.6312503412773,26.1119689746398,24.6858645485955,1.4261044260443008,2.29600283284986,2.8513110808136,24107900.0,16.998050145575807,1102900.0,13.91345363229424,61864088.0,17.940450407745104,8.09,9.31
134,FR,France,2004,2.83,2.3,8.9,2.186051276738094,1.95,105097332530.0,25.37815273420276,0.06,-2.8134107167600364,37.62,3.627535823872884,26.4688363216607,25.4561715567725,1.0126647648882,1.67993859132812,2.8836190537603,24084800.0,16.997091494088377,1213900.0,14.009348874885896,62292241.0,17.9473474334655,10.4,7.87
135,FR,France,2005,1.66,1.9,8.883333333333333,2.184176861943744,2.23,107605881310.0,25.401741142195217,0.06,-2.8134107167600364,37.46,3.6232736970159434,27.0330510418171,26.947655734595,0.0853953072221003,3.87524735138074,5.40739137826344,24429800.0,17.01131425654466,1146800.0,13.952486012991352,62772870.0,17.955033531727366,6.13,1.78
136,FR,France,2006,2.45,1.9,8.85,2.180417459019838,2.08,128691879860.0,25.58068685600712,0.06,-2.8134107167600364,38.17,3.6420498667571386,27.9350550901956,28.16836935943,-0.2333142692343983,3.40253485643684,5.62109868364668,24614800.0,17.018858446014473,1168300.0,13.97106025870524,63229635.0,17.962283657441827,7.64,6.11
137,FR,France,2007,2.42,1.6,8.016666666666667,2.0815227078836607,2.03,147275833510.0,25.71557308388661,0.06,-2.8134107167600364,39.08,3.6656108271745818,27.853257510199,28.5674990728149,-0.7142415626159,3.14883387347586,4.96983514594444,24987900.0,17.03390226566667,1235100.0,14.026662496426106,63645065.0,17.968832346576118,7.58,7.38
138,FR,France,2008,0.25,3.2,7.433333333333334,2.0059743897979634,1.53,197154007640.0,26.007251024935616,0.05,-2.995732273553991,38.4,3.648057459593681,28.1193848563025,29.2776980294924,-1.1583131731898997,2.32049138897663,4.64113084063969,25333600.0,17.047642135842885,1338500.0,14.107060141942544,64007193.0,17.97450602563359,7.43,4.17
139,FR,France,2009,-2.87,0.1,9.116666666666667,2.2101042401998807,1.68,147525775840.0,25.717268748916656,0.05,-2.995732273553991,37.4,3.6216707044204863,24.8355472102672,25.6269036398058,-0.7913564295385989,0.682106491646852,3.28478888820782,25128000.0,17.03949332020062,1261700.0,14.047970575915832,64350226.0,17.979851004043756,-12.19,-10.69
140,FR,France,2010,1.95,1.7,9.275,2.2273226084934987,2.08,147544907530.0,25.717398424218917,0.05,-2.995732273553991,37.35,3.6203329115788265,26.7882998402738,28.0794912416196,-1.2911914013457988,1.47019572697397,2.74311452420842,25163800.0,17.040917011778447,1350300.0,14.115837347949132,64658856.0,17.98463563755942,9.74,2.3
141,FR,France,2011,2.19,2.3,9.216666666666669,2.2210134393002345,1.53,208204699880.0,26.06178756674377,0.05,-2.995732273553991,37.1,3.6136169696133895,28.4213374764194,30.369238945981,-1.9479014695616,1.54287540837324,2.25060478638435,25173400.0,17.04129843943499,1374700.0,14.133746083459512,64978721.0,17.989570405032136,9.25,6.54
142,FR,France,2012,0.31,2.2,9.758333333333333,2.278121620815672,1.47,191419200600.0,25.97773162754831,0.05,-2.995732273553991,36.89,3.607940511608584,29.2030271868495,30.499031981938,-1.2960047950885,1.22759662106149,1.93819440592883,25212300.0,17.042842528640012,1407000.0,14.156970336096526,65276983.0,17.9941500512531,-0.02,-1.8
143,FR,France,2013,0.58,1.0,10.3,2.33214389523559,1.46,193258359720.0,25.98729378205529,0.05,-2.995732273553991,37.07,3.612808017162641,29.3647378670492,30.3993172078638,-1.034579340814599,1.12342342416042,0.626465435079288,25185300.0,17.041771048943236,1377000.0,14.135417777710792,65600350.0,17.999091589265937,1.18,1.08
144,FR,France,2014,0.96,0.6,10.275,2.3297137603822984,2.05,152559444650.0,25.75082015802482,0.05,-2.995732273553991,36.76,3.6044102974874863,29.666684498073,30.8121120215465,-1.1454275234735007,0.203254562718035,1.85904315053841,25752500.0,17.064042267739985,1383000.0,14.139765610646895,66165980.0,18.007676991535806,0.23,1.22
145,FR,France,2015,1.11,0.1,10.35,2.336986519711378,2.05,153246765080.0,25.755315302763428,0.05,-2.995732273553991,36.64,3.6011405398059297,30.5926223781313,31.1590715564548,-0.5664491783235022,1.75572374141658,2.10031983479992,25783500.0,17.065245310418458,1398100.0,14.150624729975917,66458153.0,18.012083029351967,-6.3,-6.73
146,FR,France,2016,1.1,0.3,10.066666666666668,2.3092296357127142,2.03,133619587060.0,25.61826269703334,0.05,-2.995732273553991,37.11,3.613886475072506,30.2475371833945,30.852605198715,-0.6050680153205015,1.32649169812718,3.01843712261793,25866400.0,17.068455387153847,1448700.0,14.186177160529745,66638391.0,18.01479141087351,-1.38,-0.9
147,FR,France,2017,2.29,1.2,9.425,2.243365733334074,2.01,139808973650.0,25.663542853884938,0.04,-3.218875824868201,37.68,3.629129449708162,30.9486331871,32.0132141063066,-1.0645809192065985,1.38212038996387,1.87158711871284,26028200.0,17.07469112360007,1542100.0,14.248655681845747,66809816.0,18.017360573819136,5.56,4.69
148,FR,France,2018,1.87,2.1,9.025,2.1999985042189447,1.98,154308980210.0,25.762222794297948,0.05,-2.995732273553991,36.93,3.609024228864472,31.7136672102555,32.7242853866575,-1.010618176401998,2.77657814362355,4.98667905577552,26218200.0,17.081964384057734,1648900.0,14.31561895688906,67026224.0,18.020594503762148,4.83,3.05
149,FR,France,2019,1.84,1.3,8.433333333333334,2.132192107065365,2.01,148066511180.0,25.720927409625517,0.05,-2.995732273553991,36.53,3.5981338408071912,31.5920554143668,32.549417775836,-0.9573623614691976,1.96049400180615,3.09152973292825,26280800.0,17.084349192517656,1689800.0,14.340120736700882,67290471.0,18.02452919469417,-1.73,-0.46
150,FR,France,2020,-7.54,0.5,8.033333333333333,2.0835995518285,1.68,101088590550.0,25.33926310348872,0.05,-2.995732273553991,34.7,3.5467396869528134,27.3277355735877,29.4544212005012,-2.1266856269135026,0.731611886624969,1.07597406405317,26151400.0,17.079413284327032,1677700.0,14.332934365758492,67485531.0,18.027423777309767,-3.75,-8.15
151,FR,France,2021,6.44,2.1,7.875,2.063693184711697,1.44,152058819180.0,25.747533251229243,0.05,-2.995732273553991,34.79,3.5493299891638506,30.0349943527843,31.9173196467952,-1.8823252940109008,3.23938200451629,3.67957127220813,26761400.0,17.102471108746702,1784600.0,14.394704858448188,67656682.0,18.02995668080015,12.59,9.17
152,DE,Germany,2003,-0.7,1.1,9.70833333,2.2729846228744077,2.27,149926959000.0,25.733414072448884,0.04,-3.218875824868201,44.46,3.7945899085360506,32.8117129460067,29.0376067680426,3.7741061779641,2.61434522365247,1.57100276694283,34302900.0,17.350740456667136,2850700.0,14.863075136121733,82536680.0,18.22875335855753,8.09,10.08
153,DE,Germany,2004,1.18,1.8,10.333333333333334,2.3353749158170367,1.87,195820324000.0,26.000463361451704,0.04,-3.218875824868201,44.16,3.78781940196884,35.713363859767,30.5128352456553,5.2005286141117,-0.725154707065695,0.322265025480922,33865200.0,17.33789849641615,2795500.0,14.843521539448837,82531671.0,18.22869266854674,10.4,9.88
154,DE,Germany,2005,0.73,1.9,11.016666666666666,2.399409277629585,2.16,212039448000.0,26.080038169780227,0.04,-3.218875824868201,44.61,3.797958049140173,38.0595723481521,32.8591405884692,5.2004317596829,2.10179308132486,3.12362423081383,34613500.0,17.359754337340505,2931600.0,14.891058907033832,82500849.0,18.228319142161048,6.13,3.68
155,DE,Germany,2006,3.82,1.8,10.05,2.307572634505085,2.02,262842156000.0,26.29481952165131,0.04,-3.218875824868201,45.55,3.818810623705968,41.4329079108458,36.0168212387006,5.416086672145198,2.91996035974954,4.94123473192065,35371300.0,17.381411314817804,2941200.0,14.894328219304205,82437995.0,18.22755699297268,7.64,6.11
156,DE,Germany,2007,2.98,2.3,8.541666666666666,2.1449561487904627,2.06,287974350000.0,26.386137250616056,0.04,-3.218875824868201,45.7,3.822098297900159,43.3227580964574,36.5516592986738,6.771098797783601,1.48433864746801,4.10597860875274,36067500.0,17.400902740802064,3063400.0,14.93503596821259,82314906.0,18.22606276710892,7.58,9.49
157,DE,Germany,2008,0.96,2.8,7.425,2.004852684688763,1.58,381517373600.0,26.66742222686991,0.04,-3.218875824868201,45.41,3.81573234510986,43.7991902579629,37.7256144732553,6.0735757847076,0.826503411355668,2.61729656084704,36582900.0,17.415091476078786,3137300.0,14.958873115370457,82217837.0,18.22488283162019,7.43,4.88
